Name,Iq Settling Time (sec),Iq Rise Time (sec),Ppoc Recovery Time (sec),Enters FRT
CSR_5255_CSRUnbalancedFaults_091_FL3185_X2R11.24_P-1_Q0_V1.06,0.22125000000044182,0.0037500000000072475,0.0,False
CSR_5255_CSRUnbalancedFaults_092_FL3185_X2R11.24_P-1_Q-1_V1.06,0.23000000000045961,0.0037500000000072475,0.0,False
CSR_5255_CSRUnbalancedFaults_093_FL3185_X2R11.24_P-1_Q1_V1.06,0.38625000000077225,0.0037500000000072475,0.0,False
CSR_5255_CSRUnbalancedFaults_094_FL3185_X2R11.24_P-0.05_Q0_V1.06,0.30125000000060265,0.0037500000000072475,0.0,False
CSR_5255_CSRUnbalancedFaults_095_FL3185_X2R11.24_P-0.05_Q-1_V1.06,0.22750000000045478,0.0037500000000072475,0.0,False
CSR_5255_CSRUnbalancedFaults_096_FL3185_X2R11.24_P-0.05_Q1_V1.06,0.37875000000075687,0.0025000000000048317,0.0,False
CSR_5255_CSRUnbalancedFaults_097_FL5591_X2R12.04_P1_Q0_V1.06,0.03250000000006459,0.015000000000029878,0.1365000000002734,True
CSR_5255_CSRUnbalancedFaults_098_FL5591_X2R12.04_P1_Q-1_V1.06,0.1012500000002019,0.013750000000027462,0.134250000000268,False
CSR_5255_CSRUnbalancedFaults_099_FL5591_X2R12.04_P1_Q1_V1.06,0.08375000000016719,0.013750000000027462,0.1360000000002728,True
CSR_5255_CSRUnbalancedFaults_100_FL5591_X2R12.04_P0.05_Q0_V1.06,0.07750000000015511,0.01125000000002263,0.0,True
CSR_5255_CSRUnbalancedFaults_101_FL5591_X2R12.04_P0.05_Q-1_V1.06,0.0500000000000993,0.013750000000027462,0.10950000000021909,True
CSR_5255_CSRUnbalancedFaults_102_FL5591_X2R12.04_P0.05_Q1_V1.06,0.06000000000011951,0.010000000000020215,0.1687500000003368,True
CSR_5255_CSRUnbalancedFaults_103_FL5591_X2R12.04_P-1_Q0_V1.06,0.07000000000013973,0.010000000000020215,0.0,True
CSR_5255_CSRUnbalancedFaults_104_FL5591_X2R12.04_P-1_Q-1_V1.06,0.04625000000009205,0.013750000000027462,0.0,True
CSR_5255_CSRUnbalancedFaults_105_FL5591_X2R12.04_P-1_Q1_V1.06,0.07000000000013973,0.008750000000017799,0.0,True
CSR_5255_CSRUnbalancedFaults_106_FL5591_X2R12.04_P-0.05_Q0_V1.06,0.0512500000001026,0.01125000000002263,0.0,True
CSR_5255_CSRUnbalancedFaults_107_FL5591_X2R12.04_P-0.05_Q-1_V1.06,0.0500000000000993,0.012500000000025047,0.0,True
CSR_5255_CSRUnbalancedFaults_108_FL5591_X2R12.04_P-0.05_Q1_V1.06,0.06000000000011951,0.010000000000020215,0.0,True
CSR_5255_CSRUnbalancedFaults_109_FL3185_X2R11.24_P1_Q0_V1.06,0.0500000000000993,0.015000000000029878,0.10125000000020101,True
CSR_5255_CSRUnbalancedFaults_110_FL3185_X2R11.24_P1_Q-1_V1.06,0.03250000000006459,0.015000000000029878,0.1015000000002022,True
CSR_5255_CSRUnbalancedFaults_111_FL3185_X2R11.24_P1_Q1_V1.06,0.06375000000012765,0.013750000000027462,0.10200000000020282,True
CSR_5255_CSRUnbalancedFaults_112_FL3185_X2R11.24_P0.05_Q0_V1.06,0.0512500000001026,0.01125000000002263,0.1175000000002342,True
CSR_5255_CSRUnbalancedFaults_113_FL3185_X2R11.24_P0.05_Q-1_V1.06,0.0500000000000993,0.013750000000027462,0.11200000000022392,True
CSR_5255_CSRUnbalancedFaults_114_FL3185_X2R11.24_P0.05_Q1_V1.06,0.06000000000011951,0.010000000000020215,0.168000000000335,True
CSR_5255_CSRUnbalancedFaults_115_FL3185_X2R11.24_P-1_Q0_V1.06,0.07250000000014456,0.01125000000002263,0.0,True
CSR_5255_CSRUnbalancedFaults_116_FL3185_X2R11.24_P-1_Q-1_V1.06,0.0587500000001171,0.012500000000025047,0.0,True
CSR_5255_CSRUnbalancedFaults_117_FL3185_X2R11.24_P-1_Q1_V1.06,0.07375000000014698,0.008750000000017799,0.0,True
CSR_5255_CSRUnbalancedFaults_118_FL3185_X2R11.24_P-0.05_Q0_V1.06,0.0512500000001026,0.01125000000002263,0.0,True
CSR_5255_CSRUnbalancedFaults_119_FL3185_X2R11.24_P-0.05_Q-1_V1.06,0.0500000000000993,0.013750000000027462,0.0,True
CSR_5255_CSRUnbalancedFaults_120_FL3185_X2R11.24_P-0.05_Q1_V1.06,0.06000000000011951,0.010000000000020215,0.0,True
CSR_5255_CSRUnbalancedFaults_121_FL5591_X2R12.04_P1_Q0_V1.06,0.0500000000000993,0.012500000000025047,0.1360000000002728,True
CSR_5255_CSRUnbalancedFaults_122_FL5591_X2R12.04_P1_Q-1_V1.06,0.04750000000009447,0.015000000000029878,0.1357500000002716,True
CSR_5255_CSRUnbalancedFaults_123_FL5591_X2R12.04_P1_Q1_V1.06,0.06875000000013731,0.013750000000027462,0.137000000000274,True
CSR_5255_CSRUnbalancedFaults_124_FL5591_X2R12.04_P0.05_Q0_V1.06,0.0500000000000993,0.01125000000002263,0.16925000000033918,True
CSR_5255_CSRUnbalancedFaults_125_FL5591_X2R12.04_P0.05_Q-1_V1.06,0.0500000000000993,0.013750000000027462,0.15875000000031747,True
CSR_5255_CSRUnbalancedFaults_126_FL5591_X2R12.04_P0.05_Q1_V1.06,0.06000000000011951,0.010000000000020215,0.06550000000013156,True
CSR_5255_CSRUnbalancedFaults_127_FL5591_X2R12.04_P-1_Q0_V1.06,0.07000000000013973,0.010000000000020215,0.0,True
CSR_5255_CSRUnbalancedFaults_128_FL5591_X2R12.04_P-1_Q-1_V1.06,0.04625000000009205,0.013750000000027462,0.0,True
CSR_5255_CSRUnbalancedFaults_129_FL5591_X2R12.04_P-1_Q1_V1.06,0.07000000000013973,0.008750000000017799,0.0,True
CSR_5255_CSRUnbalancedFaults_130_FL5591_X2R12.04_P-0.05_Q0_V1.06,0.0512500000001026,0.01125000000002263,0.0,True
CSR_5255_CSRUnbalancedFaults_131_FL5591_X2R12.04_P-0.05_Q-1_V1.06,0.0500000000000993,0.012500000000025047,0.0,True
CSR_5255_CSRUnbalancedFaults_132_FL5591_X2R12.04_P-0.05_Q1_V1.06,0.06000000000011951,0.010000000000020215,0.0,True
CSR_5255_CSRUnbalancedFaults_133_FL3185_X2R11.24_P1_Q0_V1.06,0.0500000000000993,0.015000000000029878,0.14075000000028126,True
CSR_5255_CSRUnbalancedFaults_134_FL3185_X2R11.24_P1_Q-1_V1.06,0.03250000000006459,0.015000000000029878,0.14000000000027946,True
CSR_5255_CSRUnbalancedFaults_135_FL3185_X2R11.24_P1_Q1_V1.06,0.06375000000012765,0.013750000000027462,0.14200000000028368,True
CSR_5255_CSRUnbalancedFaults_136_FL3185_X2R11.24_P0.05_Q0_V1.06,0.0512500000001026,0.01125000000002263,0.18225000000036395,True
CSR_5255_CSRUnbalancedFaults_137_FL3185_X2R11.24_P0.05_Q-1_V1.06,0.0500000000000993,0.013750000000027462,0.16325000000032652,True
CSR_5255_CSRUnbalancedFaults_138_FL3185_X2R11.24_P0.05_Q1_V1.06,0.06000000000011951,0.010000000000020215,0.06875000000013731,True
CSR_5255_CSRUnbalancedFaults_139_FL3185_X2R11.24_P-1_Q0_V1.06,0.07250000000014456,0.01125000000002263,0.0,True
CSR_5255_CSRUnbalancedFaults_140_FL3185_X2R11.24_P-1_Q-1_V1.06,0.0587500000001171,0.012500000000025047,0.0,True
CSR_5255_CSRUnbalancedFaults_141_FL3185_X2R11.24_P-1_Q1_V1.06,0.07375000000014698,0.008750000000017799,0.0,True
CSR_5255_CSRUnbalancedFaults_142_FL3185_X2R11.24_P-0.05_Q0_V1.06,0.0512500000001026,0.01125000000002263,0.0,True
CSR_5255_CSRUnbalancedFaults_143_FL3185_X2R11.24_P-0.05_Q-1_V1.06,0.0500000000000993,0.013750000000027462,0.0,True
CSR_5255_CSRUnbalancedFaults_144_FL3185_X2R11.24_P-0.05_Q1_V1.06,0.06000000000011951,0.010000000000020215,0.0,True
