Name,Study Type,Fault No,Initial pos seq iq (pu),Initial neg seq iq (pu),Initial V (pu),Last iq (pu),Last V (pu),Last Saturation Point Current (pu),Saturated,Grouped By,Delta iq pos seq (pu),Delta iq neg seq (pu),ABS(Delta neq2pos seq iq),Delta V (pu),Voltage threshold,Delta V (from threshold),diq over dv,Last pos seq iq (pu),fromthresh,Included By Voltage Range
Test 24,Faults,1,0.26402352272412094,,1.026217395725502,,0.5037193115697506,2.196116665484723,True,,0.5722228027226304,,,-0.5224980841557515,1,0.4962806884302494,1.1530225053338023,0.8362463254467514,0.4962806884302494,True
Test 25,Faults,1,0.100645048830395,,1.0056810348708722,,0.6639920931391365,1.9669052904206517,True,,0.6962784721109848,,,-0.3416889417317357,1,0.33600790686086346,2.0722085935891523,0.7969235209413799,0.33600790686086346,True
Test 26,Faults,1,-0.15900981429538383,,0.990675343023786,,0.6798382989108284,2.116678950163869,True,,0.911891205096184,,,-0.31083704411295765,1,0.32016170108917164,2.848220764676046,0.7528813908008002,0.32016170108917164,True
Test 27,Faults,1,0.37103403462152623,,1.049805435498547,,0.6576584820878544,1.8954724993884602,True,,0.46198554716791335,,,-0.3921469534106927,1,0.3423415179121456,1.349487348147097,0.8330195817894396,0.3423415179121456,True
Test 28,Faults,1,-0.011592409188333605,,0.9945780998287732,,0.6656107910815536,1.9980171398024134,True,,0.7938680628495326,,,-0.3289673087472196,1,0.33438920891844637,2.374083976624819,0.782275653661199,0.33438920891844637,True
Test 29,Faults,1,-0.2643649115344552,,0.9825048836216193,,0.6810511918204801,2.1516195218192116,True,,0.9999625238499885,,,-0.3014536918011391,1,0.31894880817951987,3.1351818793665505,0.7355976123155333,0.31894880817951987,True
Test 30,Faults,1,0.2637258288197351,,1.0272526360854417,,0.6551645379112453,1.8931436543187405,True,,0.558464162767228,,,-0.3720880981741964,1,0.3448354620887547,1.619509082344579,0.8221899915869632,0.3448354620887547,True
Test 31,Faults,1,0.09974175876739028,,0.9987911646710955,,0.6700961789806299,2.0078289979787343,True,,0.6888816484210278,,,-0.3286949856904656,1,0.3299038210193701,2.0881287348914355,0.7886234071884181,0.3299038210193701,True
Test 32,Faults,1,-0.1607633702534586,,0.9722736828927503,,0.6795283854460679,2.122524484083204,True,,0.9021354215972359,,,-0.29274529744668243,1,0.32047161455393214,2.8150244222188845,0.7413720513437773,0.32047161455393214,True
Test 33,Faults,1,0.376810325837385,,1.0320043010927085,,0.6591010327458424,1.9020915186027632,True,,0.4501859136973437,,,-0.37290326834686605,1,0.3408989672541576,1.320584562996658,0.8269962395347287,0.3408989672541576,True
Test 34,Faults,1,-0.011306955385169978,,0.9936704692213006,,0.6656196768856205,1.9982595670515193,True,,0.7931582981425211,,,-0.32805079233568013,1,0.3343803231143795,2.3720244383854197,0.7818513427573511,0.3343803231143795,True
Test 35,Faults,1,-0.2649451785850192,,0.9815326502370849,,0.6810335457397373,2.1519997578720886,True,,0.9998261706724563,,,-0.3004991044973476,1,0.3189664542602627,3.1345809483044937,0.7348809920874371,0.3189664542602627,True
Test 36,Faults,1,0.2639973648057986,,1.0263253258766065,,0.6552058993168424,1.8934187056456642,True,,0.5578370457791575,,,-0.37111942655976415,1,0.34479410068315763,1.6178845423221782,0.8218344105849561,0.34479410068315763,True
Test 37,Faults,1,0.10070655804506431,,1.0058871743383146,,0.6647356753733529,1.8555241782578644,True,,0.7049576651238009,,,-0.3411514989649618,1,0.3352643246266471,2.102692154642004,0.8056642231688652,0.3352643246266471,True
Test 38,Faults,1,-0.15899763769781142,,0.9909322125222981,,0.684306054722176,1.9917052477861936,True,,0.9201860161114565,,,-0.30662615780012215,1,0.315693945277824,2.9148041318995013,0.7611883784136451,0.315693945277824,True
Test 39,Faults,1,0.3705700657706284,,1.0498984371243185,,0.6544056576675076,1.786005586734364,True,,0.47164306512006665,,,-0.39549277945681094,1,0.3455943423324924,1.3647302844625395,0.842213130890695,0.3455943423324924,True
Test 40,Faults,1,-0.011386145736697077,,0.9946121201549125,,0.6663479671163985,1.880748339080827,True,,0.8029311258044957,,,-0.328264153038514,1,0.33365203288360146,2.4064925331493723,0.7915449800677986,0.33365203288360146,True
Test 41,Faults,1,-0.2643118837718984,,0.9825261390732274,,0.685268331629173,2.018958475523912,True,,1.0084998825215266,,,-0.2972578074440544,1,0.314731668370827,3.204316514260902,0.744187998749628,0.314731668370827,True
Test 42,Faults,1,0.26381433501417184,,1.0271466886009515,,0.6520159267809731,1.7829448860669141,True,,0.5679041615918249,,,-0.3751307618199784,1,0.3479840732190269,1.6319832006632575,0.8317184966059967,0.3479840732190269,True
Test 43,Faults,1,0.09988625690086404,,0.9988192540663172,,0.6726449195650654,1.895847084512267,True,,0.6955342970681653,,,-0.3261743345012518,1,0.32735508043493455,2.124709035045541,0.7954205539690293,0.32735508043493455,True
Test 44,Faults,1,-0.16013725327549838,,0.9723276093057852,,0.6853346377814327,2.0004832993595487,True,,0.907026054894053,,,-0.28699297152435255,1,0.31466536221856733,2.88251000522908,0.7468888016185546,0.31466536221856733,True
Test 45,Faults,1,0.3768901648940697,,1.031901848174027,,0.657911472169271,1.7970612337599712,True,,0.4576300328016568,,,-0.37399037600475593,1,0.34208852783072896,1.337753229269646,0.8345201976957265,0.34208852783072896,True
Test 46,Faults,1,-0.011104155378436176,,0.9936796343887683,,0.6664407321788828,1.8811883562945353,True,,0.8021097710440004,,,-0.3272389022098855,1,0.3335592678211172,2.4046993995506663,0.7910056156655643,0.3335592678211172,True
Test 47,Faults,1,-0.2646434595807379,,0.9815506965713602,,0.6853252846020534,2.0194661522417503,True,,1.0080528276611558,,,-0.29622541196930674,1,0.31467471539794656,3.2034757746148865,0.7434093680804179,0.31467471539794656,True
Test 48,Faults,1,0.2640249752306556,,1.0262178894877008,,0.6521819646341197,1.7834839102750435,True,,0.5672415304429534,,,-0.37403592485358106,1,0.3478180353658803,1.6308571516317576,0.831266505673609,0.3478180353658803,True
Test 49,Faults,1,0.10064602727762217,,1.0056825894526853,,0.7831701939220125,2.19401846417141,True,,0.437387014338841,,,-0.2225123955306728,1,0.21682980607798752,2.0171904511205683,0.5380330416164631,0.21682980607798752,True
Test 50,Faults,1,-0.15901583244503184,,0.9906748772381838,,0.7970237174436909,2.392361377715583,True,,0.6140242084195768,,,-0.19365115979449288,1,0.20297628255630906,3.0251032321928357,0.455008375974545,0.20297628255630906,True
Test 51,Faults,1,0.3710344443492409,,1.0498061540458956,,0.7811831835544277,2.0952694244981025,True,,0.23666529284898358,,,-0.2686229704914679,1,0.21881681644557227,1.0815681202813352,0.6076997371982245,0.21881681644557227,True
Test 52,Faults,1,-0.011595900934243267,,0.9945785070558837,,0.782788269434891,2.2372770973499008,True,,0.5223062300065934,,,-0.2117902376209927,1,0.217211730565109,2.404594948199782,0.5107103290723501,0.217211730565109,True
Test 53,Faults,1,-0.26435572486004955,,0.9825043169349613,,0.7957325550061788,2.444316636985056,True,,0.6882325098496591,,,-0.18677176192878253,1,0.2042674449938212,3.369271642235879,0.4238767849896095,0.2042674449938212,True
Test 54,Faults,1,0.26373075859689793,,1.0272533758302955,,0.7757107410046816,2.097038218357073,True,,0.3233886737321165,,,-0.2515426348256139,1,0.22428925899531837,1.441837541310289,0.5871194323290144,0.22428925899531837,True
Test 55,Faults,1,0.09973216915707127,,0.9987911076369141,,0.9131936593245049,1.4015600601475926,True,,0.31790346681781695,,,-0.08559744831240923,1,0.08680634067549509,3.6622148145401456,0.41763563597488823,0.08680634067549509,True
Test 56,Faults,1,-0.16076231797906262,,0.9722742804976987,,0.896445580596209,1.4239293518107634,True,,0.37586800473945214,,,-0.07582869990148966,1,0.10355441940379095,3.629666477814198,0.21510568676038955,0.10355441940379095,True
Test 57,Faults,1,0.3767915360685716,,1.0320050183563287,,0.9307981728216378,1.3144876336976754,True,,0.199865987719334,,,-0.10120684553469095,1,0.06920182717836221,2.888160556862109,0.5766575237879056,0.06920182717836221,True
Test 58,Faults,1,-0.011294279728728946,,0.9936711555273517,,0.9091826812030968,1.129578820006547,True,,0.3136275898770126,,,-0.08448847432425499,1,0.09081731879690325,3.4533896621456623,0.3023333101482837,0.09081731879690325,True
Test 59,Faults,1,-0.26494771794103644,,0.9815328718038243,,0.896803713110127,1.1601115973100724,True,,0.3401646333169735,,,-0.08472915869369735,1,0.10319628688987303,3.2962875270888734,0.07521691537593705,0.10319628688987303,True
Test 60,Faults,1,0.26399886092008323,,1.0263258312555166,,0.9245839362367031,1.1686766358545888,True,,0.23522232356902678,,,-0.10174189501881348,1,0.0754160637632969,3.1189949704522175,0.49922118448911,0.0754160637632969,True
Test 61,Faults,1,0.10071223279582768,,1.0058879434500374,,0.9282265760338106,1.318634548840503,True,,0.31302272929744385,,,-0.07766136741622676,1,0.07177342396618935,4.361262316883488,0.41373496209327154,0.07177342396618935,True
Test 62,Faults,1,-0.15898967080352086,,0.9909327757967292,,0.909635130739331,1.34989130161989,True,,0.3317723526252515,,,-0.08129764505739823,1,0.090364869260669,3.6714749364403083,0.17278268182173068,0.090364869260669,True
Test 63,Faults,1,0.37056511810573284,,1.0498982022449517,,0.9475019945403844,1.233643271767944,True,,0.19181959177351365,,,-0.10239620770456725,1,0.05249800545961558,3.6538453241061144,0.5623847098792465,0.05249800545961558,True
Test 64,Faults,1,-0.01138658281382359,,0.9946121772385377,,0.9057482812141168,1.005659013634581,True,,0.2842080921174914,,,-0.08886389602442091,1,0.09425171878588323,3.0154154829063904,0.2728215093036678,0.09425171878588323,True
Test 65,Faults,1,-0.2643079208084207,,0.9825267820637953,,0.9009737467687275,1.0194416124493746,True,,0.3272136666305122,,,-0.08155303529506774,1,0.09902625323127245,3.304312300560497,0.06290574582209152,0.09902625323127245,True
Test 66,Faults,1,0.26382067618041305,,1.0271468062791884,,0.927900333389128,1.076045044402977,True,,0.23500381626363742,,,-0.09924647289006039,1,0.07209966661087197,3.259429998920425,0.49882449244405047,0.07209966661087197,True
Test 67,Faults,1,0.0998804719235116,,0.9988192928901707,,0.916220911239674,1.3207390366708778,True,,0.31597243351386406,,,-0.08259838165049671,1,0.08377908876032603,3.7714952285742007,0.41585290543737563,0.08377908876032603,True
Test 68,Faults,1,-0.16012675661220022,,0.9723287539632001,,0.8858853967095588,1.3077444279235124,True,,0.3204806147151097,,,-0.08644335725364127,1,0.11411460329044121,2.808410190056321,0.16035385810290945,0.11411460329044121,True
Test 69,Faults,1,0.3768808846261137,,1.0319010472628343,,0.7719302912998715,1.9402897340379264,True,,0.2166830143705909,,,-0.2599707559629628,1,0.22806970870012855,0.9500736226900296,0.5935638989967046,0.22806970870012855,True
Test 70,Faults,1,-0.011093950286702623,,0.9936808350812671,,0.772912040301795,2.0600549627575795,True,,0.5207652928272879,,,-0.2207687947794722,1,0.22708795969820506,2.293231633765936,0.5096713425405853,0.22708795969820506,True
Test 71,Faults,1,-0.2646396496644323,,0.9815507181332125,,0.7881658610819895,2.253694284915599,True,,0.6872014801670756,,,-0.193384857051223,1,0.2118341389180105,3.2440544459788607,0.4225618305026433,0.2118341389180105,True
Test 72,Faults,1,0.26402352272412094,,1.026217395725502,,0.7628053516280567,1.9250560718592806,True,,0.32320785442091987,,,-0.26341204409744534,1,0.23719464837194326,1.3626270939894896,0.5872313771450408,0.23719464837194326,True
Test 73,Faults,1,0.10064602727762217,,1.0056825894526853,,0.7831701939220125,2.19401846417141,True,,0.437387014338841,,,-0.2225123955306728,1,0.21682980607798752,2.0171904511205683,0.5380330416164631,0.21682980607798752,True
Test 74,Faults,1,-0.15901583244503184,,0.9906748772381838,,0.7970237174436909,2.392361377715583,True,,0.6140242084195768,,,-0.19365115979449288,1,0.20297628255630906,3.0251032321928357,0.455008375974545,0.20297628255630906,True
Test 75,Faults,1,0.3710344443492409,,1.0498061540458956,,0.7811831835544277,2.0952694244981025,True,,0.23666529284898358,,,-0.2686229704914679,1,0.21881681644557227,1.0815681202813352,0.6076997371982245,0.21881681644557227,True
Test 76,Faults,1,-0.011595900934243267,,0.9945785070558837,,0.782788269434891,2.2372770973499008,True,,0.5223062300065934,,,-0.2117902376209927,1,0.217211730565109,2.404594948199782,0.5107103290723501,0.217211730565109,True
Test 77,Faults,1,-0.26435572486004955,,0.9825043169349613,,0.7957325550061788,2.444316636985056,True,,0.6882325098496591,,,-0.18677176192878253,1,0.2042674449938212,3.369271642235879,0.4238767849896095,0.2042674449938212,True
Test 78,Faults,1,0.26373075859689793,,1.0272533758302955,,0.7757107410046816,2.097038218357073,True,,0.3233886737321165,,,-0.2515426348256139,1,0.22428925899531837,1.441837541310289,0.5871194323290144,0.22428925899531837,True
Test 79,Faults,1,0.09973768420069269,,0.998789949507375,,0.7902958467358401,2.2461937412643174,True,,0.4227906444669893,,,-0.2084941027715349,1,0.20970415326415992,2.016129093706641,0.522528328667682,0.20970415326415992,True
Test 80,Faults,1,-0.16076608226993772,,0.9722736073760305,,0.7951254195231835,2.4078185716890217,True,,0.5961763591967502,,,-0.17714818785284703,1,0.2048745804768165,2.9099576814714365,0.4354102769268125,0.2048745804768165,True
Test 81,Faults,1,0.37681412955588944,,1.032005740353996,,0.7822306523227998,2.1065198642459717,True,,0.21956563461940237,,,-0.2497750880311962,1,0.21776934767720024,1.0082485756666948,0.5963797641752918,0.21776934767720024,True
Test 82,Faults,1,-0.011298229874148793,,0.9936713107711783,,0.7827466155777406,2.237845170195872,True,,0.5212694039399567,,,-0.2109246951934377,1,0.2172533844222594,2.3993614890104715,0.5099711740658079,0.2172533844222594,True
Test 83,Faults,1,-0.26494253679155855,,0.9815328505134491,,0.7956066416207758,2.445340169444761,True,,0.6875518250176431,,,-0.1859262088926733,1,0.20439335837922423,3.363865785413554,0.42260928822608457,0.20439335837922423,True
Test 84,Faults,1,0.2639999198460686,,1.0263266072048844,,0.775763959387601,2.097581688215907,True,,0.3226056686019558,,,-0.25056264781728343,1,0.224236040612399,1.438687856425331,0.5866055884480244,0.224236040612399,True
Test 85,Faults,1,0.10071223279582768,,1.0058879434500374,,0.9282265760338106,1.318634548840503,True,,0.31302272929744385,,,-0.07766136741622676,1,0.07177342396618935,4.361262316883488,0.41373496209327154,0.07177342396618935,True
Test 86,Faults,1,-0.15898967080352086,,0.9909327757967292,,0.909635130739331,1.34989130161989,True,,0.3317723526252515,,,-0.08129764505739823,1,0.090364869260669,3.6714749364403083,0.17278268182173068,0.090364869260669,True
Test 87,Faults,1,0.37056511810573284,,1.0498982022449517,,0.9475019945403844,1.233643271767944,True,,0.19181959177351365,,,-0.10239620770456725,1,0.05249800545961558,3.6538453241061144,0.5623847098792465,0.05249800545961558,True
Test 88,Faults,1,-0.01138658281382359,,0.9946121772385377,,0.9057482812141168,1.005659013634581,True,,0.2842080921174914,,,-0.08886389602442091,1,0.09425171878588323,3.0154154829063904,0.2728215093036678,0.09425171878588323,True
Test 89,Faults,1,-0.2643079208084207,,0.9825267820637953,,0.9009737467687275,1.0194416124493746,True,,0.3272136666305122,,,-0.08155303529506774,1,0.09902625323127245,3.304312300560497,0.06290574582209152,0.09902625323127245,True
Test 90,Faults,1,0.26382067618041305,,1.0271468062791884,,0.927900333389128,1.076045044402977,True,,0.23500381626363742,,,-0.09924647289006039,1,0.07209966661087197,3.259429998920425,0.49882449244405047,0.07209966661087197,True
Test 91,Faults,1,0.0998804719235116,,0.9988192928901707,,0.916220911239674,1.3207390366708778,True,,0.31597243351386406,,,-0.08259838165049671,1,0.08377908876032603,3.7714952285742007,0.41585290543737563,0.08377908876032603,True
Test 92,Faults,1,-0.16012675661220022,,0.9723287539632001,,0.8858853967095588,1.3077444279235124,True,,0.3204806147151097,,,-0.08644335725364127,1,0.11411460329044121,2.808410190056321,0.16035385810290945,0.11411460329044121,True
Test 93,Faults,1,0.37688398579086446,,1.0319006760648635,,0.9320682677161548,1.2685974130180038,True,,0.20741575218580854,,,-0.09983240834870866,1,0.06793173228384519,3.0532969675960104,0.584299737976673,0.06793173228384519,True
Test 94,Faults,1,-0.011106867945442848,,0.9936797676111394,,0.9045048453408935,1.0055186916108363,True,,0.2845832530527897,,,-0.08917492227024593,1,0.09549515465910652,2.9800805503554577,0.27347638510734684,0.09549515465910652,True
Test 95,Faults,1,-0.26464132789102146,,0.981550894788929,,0.9000594847807973,1.0192396937272106,True,,0.3286723277673996,,,-0.08149141000813165,1,0.09994051521920266,3.288679541490378,0.0640309998763781,0.09994051521920266,True
Test 96,Faults,1,0.2640176602695046,,1.0262186001190325,,0.9267476920282562,1.0735823200918342,True,,0.23458865082463864,,,-0.0994709080907763,1,0.07325230797174376,3.202474533841699,0.4986063110941432,0.07325230797174376,True
Test 97,Faults,1,0.10064640755818315,,1.0056811004414545,,0.8958843344362124,0.9449205781246084,False,,0.4452543027786096,,,-0.10979676600524213,1,0.1041156655637876,4.276535143559349,0.5459007103367928,0.1041156655637876,True
Test 98,Faults,1,-0.15901437698330637,,0.9906750003216963,,0.8879894453034043,0.9314842936343188,False,,0.4997107740321648,,,-0.10268555501829202,1,0.11201055469659571,4.461282915576458,0.3406963970488584,0.11201055469659571,True
Test 99,Faults,1,0.37103896771265304,,1.0498056221636372,,0.9206125868439957,1.0072282460830946,True,,0.3513229433671458,,,-0.12919303531964144,1,0.07938741315600428,4.425423746668263,0.7223619110797989,0.07938741315600428,True
Test 100,Faults,1,-0.011594053625430029,,0.9945784161871976,,0.8965477611447319,0.9308651812529133,False,,0.5197740481877283,,,-0.09803065504246566,1,0.10345223885526811,5.024289990619762,0.5081799945622983,0.10345223885526811,True
Test 101,Faults,1,-0.26435572486004955,,0.9825043169349613,,0.711575504473572,1.06692501958344,True,,0.7802051164466793,,,-0.27092881246138933,1,0.288424495526428,2.705058441803498,0.5158493915866298,0.288424495526428,True
Test 102,Faults,1,0.26373075859689793,,1.0272533758302955,,0.6903110476776443,0.9848159165077917,False,,0.3865052392806723,,,-0.33694232815265124,1,0.3096889523223557,1.2480433557034298,0.6502359978775702,0.3096889523223557,True
Test 103,Faults,1,0.09973768420069269,,0.998789949507375,,0.7037265385610189,1.0138176714285485,True,,0.4959085523341927,,,-0.29506341094635613,1,0.29627346143898114,1.6738203615187022,0.5956462365348854,0.29627346143898114,True
Test 104,Faults,1,-0.16076608226993772,,0.9722736073760305,,0.710254074840144,1.05291634401403,True,,0.6854511282062773,,,-0.2620195325358865,1,0.289745925159856,2.3656972149931237,0.5246850459363396,0.289745925159856,True
Test 105,Faults,1,0.37681412955588944,,1.032005740353996,,0.696032261720221,0.9862291902802554,False,,0.2812384126916735,,,-0.3359734786337749,1,0.30396773827977897,0.9252245461418511,0.6580525422475629,0.30396773827977897,True
Test 106,Faults,1,-0.011298229874148793,,0.9936713107711783,,0.6973105090672914,1.0133895985469445,True,,0.5968012562789982,,,-0.2963608017038869,1,0.3026894909327086,1.9716616339735233,0.5855030264048494,0.3026894909327086,True
Test 107,Faults,1,-0.26494253679155855,,0.9815328505134491,,0.7114984944559691,1.067036783207985,True,,0.7798036272809414,,,-0.27003435605747994,1,0.28850150554403087,2.7029447413470375,0.5148610904893829,0.28850150554403087,True
Test 108,Faults,1,0.2639999198460686,,1.0263266072048844,,0.6903338032347638,0.984736715637724,False,,0.38575897416959065,,,-0.33599280397012066,1,0.3096661967652362,1.2457251653529424,0.6497588940156592,0.3096661967652362,True
Test 109,Faults,1,0.10071128758361972,,1.0058877170421117,,0.6980548560964893,1.0027898340794859,True,,0.5072224401996581,,,-0.30783286094562234,1,0.3019451439035107,1.6798496364019873,0.6079337277832778,0.3019451439035107,True
Test 110,Faults,1,-0.15899932153654994,,0.9909330397117334,,0.7149431780545569,1.0520256805621657,True,,0.6950400857318184,,,-0.27598986165717654,1,0.28505682194544313,2.4382510160196826,0.5360407641952685,0.28505682194544313,True
Test 111,Faults,1,0.3705593753036741,,1.049896400622174,,0.693203854695437,0.9886487608877707,False,,0.2998045610204112,,,-0.35669254592673705,1,0.306796145304563,0.9772109774156024,0.6703639363240853,0.306796145304563,True
Test 112,Faults,1,-0.011387163126532766,,0.9946123743013064,,0.6976728359106833,1.013480794435203,True,,0.597157673528456,,,-0.29693953839062315,1,0.3023271640893167,1.975203502891448,0.5857705104019232,0.3023271640893167,True
Test 113,Faults,1,-0.2643132569431416,,0.982527206691394,,0.7142295057838708,1.0675202272368856,True,,0.7761992597649561,,,-0.26829770090752325,1,0.2857704942161292,2.716163059080249,0.5118860028218144,0.2857704942161292,True
Test 114,Faults,1,0.263820563354469,,1.0271475913645933,,0.6878274497648748,0.9853175695400822,False,,0.389175881045033,,,-0.33932014159971857,1,0.31217255023512525,1.2466691281853886,0.652996444399502,0.31217255023512525,True
Test 115,Faults,1,0.0998847307639282,,0.9988192371470663,,0.7065574308718818,1.0137735891118849,True,,0.4921404329731124,,,-0.2922618062751845,1,0.29344256912811817,1.6771269227752772,0.5920251637370406,0.29344256912811817,True
Test 116,Faults,1,-0.1601334303175455,,0.9723287168635047,,0.7152809126281378,1.0538432862665565,True,,0.6775465785098562,,,-0.257047804235367,1,0.28471908737186225,2.3797019889465116,0.5174131481923108,0.28471908737186225,True
Test 117,Faults,1,0.3768808846261137,,1.0319010472628343,,0.6961889117557827,0.986868252962119,False,,0.28128460300784774,,,-0.3357121355070516,1,0.3038110882442173,0.925853643569909,0.6581654876339614,0.3038110882442173,True
Test 118,Faults,1,-0.011093950286702623,,0.9936808350812671,,0.6977880058373255,1.0138328215886652,True,,0.5963493324731259,,,-0.29589282924394167,1,0.3022119941626745,1.9732814844937072,0.5852553821864234,0.3022119941626745,True
Test 119,Faults,1,-0.2646396496644323,,0.9815507181332125,,0.7142394243972899,1.0678137238935554,True,,0.7755498875783812,,,-0.26731129373592255,1,0.28576057560271007,2.713984901320398,0.5109102379139489,0.28576057560271007,True
Test 120,Faults,1,0.26402352272412094,,1.026217395725502,,0.6880728619507075,0.985784105370483,False,,0.38869183381999656,,,-0.3381445337747946,1,0.3119271380492925,1.2460981633427908,0.6527153565441175,0.3119271380492925,True
Test 121,Faults,1,0.10064602727762217,,1.0056825894526853,,0.6973214001690758,1.0032992962940726,True,,0.5085886649615653,,,-0.30836118928360945,1,0.30267859983092416,1.680292776713194,0.6092346922391875,0.30267859983092416,True
Test 122,Faults,1,-0.15901583244503184,,0.9906748772381838,,0.7116328190773848,1.0518414457525924,True,,0.699904267123634,,,-0.27904205816079897,1,0.28836718092261515,2.427128721390306,0.5408884346786021,0.28836718092261515,True
Test 123,Faults,1,0.3710344443492409,,1.0498061540458956,,0.695594924964659,0.989543973005127,False,,0.2981107136399092,,,-0.3542112290812366,1,0.304405075035341,0.9793224163733111,0.6691451579891501,0.304405075035341,True
Test 124,Faults,1,-0.011595900934243267,,0.9945785070558837,,0.6973943378473065,1.0137738401169862,True,,0.5979681719967604,,,-0.29718416920857715,1,0.30260566215269347,1.976064055586073,0.5863722710625172,0.30260566215269347,True
Test 125,Faults,1,-0.26435572486004955,,0.9825043169349613,,0.7115855274550195,1.067083466482104,True,,0.7802967530868268,,,-0.27091878947994186,1,0.28841447254498054,2.7054701735369164,0.5159410282267772,0.28841447254498054,True
Test 126,Faults,1,0.26373075859689793,,1.0272533758302955,,0.6903994037010682,0.9854881557639724,False,,0.38691954248034216,,,-0.3368539721292273,1,0.3096005962989318,1.2497377172579986,0.6506503010772401,0.3096005962989318,True
Test 127,Faults,1,0.09973768420069269,,0.998789949507375,,0.7037417356897515,1.013927674852577,True,,0.4959833729681648,,,-0.2950482138176235,1,0.2962582643102485,1.67415877536081,0.5957210571688575,0.2962582643102485,True
Test 128,Faults,1,-0.16076608226993772,,0.9722736073760305,,0.7102348032298542,1.052811647025293,True,,0.6853770568626719,,,-0.2620388041461763,1,0.2897651967701458,2.3652842525679247,0.5246109745927342,0.2897651967701458,True
Test 129,Faults,1,0.37681412955588944,,1.032005740353996,,0.6961476633831261,0.986938169804285,False,,0.2817664945201771,,,-0.3358580769708699,1,0.30385233661687394,0.9273138974588674,0.6585806240760665,0.30385233661687394,True
Test 130,Faults,1,-0.011298229874148793,,0.9936713107711783,,0.6973597144939395,1.0137762078040906,True,,0.5970451673868473,,,-0.2963115962772388,1,0.3026402855060605,1.9727881448052997,0.5857469375126986,0.3026402855060605,True
Test 131,Faults,1,-0.26494253679155855,,0.9815328505134491,,0.7115061633079061,1.06719325507367,True,,0.7798692220782832,,,-0.270026687205543,1,0.28849383669209394,2.703243961882723,0.5149266852867247,0.28849383669209394,True
Test 132,Faults,1,0.2639999198460686,,1.0263266072048844,,0.6904244147609802,0.9853329329773692,False,,0.386162579141719,,,-0.3359021924439043,1,0.30957558523901985,1.247393520530914,0.6501624989877876,0.30957558523901985,True
Test 133,Faults,1,0.10071128758361972,,1.0058877170421117,,0.6981369242590527,1.0033794212906753,True,,0.5076104440122916,,,-0.30775079278305895,1,0.3018630757409473,1.6815917043391968,0.6083217315959113,0.3018630757409473,True
Test 134,Faults,1,-0.15899932153654994,,0.9909330397117334,,0.7149716169575113,1.052300408868547,True,,0.695207658896458,,,-0.2759614227542221,1,0.2850283830424887,2.439082211657583,0.536208337359908,0.2850283830424887,True
Test 135,Faults,1,0.3705593753036741,,1.049896400622174,,0.6934364687289221,0.990016777149399,False,,0.3007950400576329,,,-0.356459931893252,1,0.30656353127107794,0.9811833743252903,0.671354415361307,0.30656353127107794,True
Test 136,Faults,1,-0.011387163126532766,,0.9946123743013064,,0.6977206842580855,1.0138753960644251,True,,0.5973977726444658,,,-0.2968916900432209,1,0.30227931574191447,1.9763104570294943,0.586010609517933,0.30227931574191447,True
Test 137,Faults,1,-0.2643132569431416,,0.982527206691394,,0.7142386910962192,1.0677139216503906,True,,0.7762842012456324,,,-0.26828851559517486,1,0.2857613089037808,2.7165476117937866,0.5119709443024907,0.2857613089037808,True
Test 138,Faults,1,0.263820563354469,,1.0271475913645933,,0.6879311160053235,0.9859507234933227,False,,0.38961230091432786,,,-0.3392164753592698,1,0.31206888399467647,1.248481732388847,0.6534328642687969,0.31206888399467647,True
Test 139,Faults,1,0.0998847307639282,,0.9988192371470663,,0.7065525858557868,1.0137617504018746,True,,0.4921016433962394,,,-0.2922666512912795,1,0.29344741414421316,1.6769670464855373,0.5919863741601676,0.29344741414421316,True
Test 140,Faults,1,-0.1601334303175455,,0.9723287168635047,,0.7152474466996732,1.0536386795837658,True,,0.6774118175634314,,,-0.25708127016383153,1,0.2847525533003268,2.378949054932509,0.5172783872458859,0.2847525533003268,True
Test 141,Faults,1,0.3768808846261137,,1.0319010472628343,,0.6961889117557827,0.986868252962119,False,,0.28128460300784774,,,-0.3357121355070516,1,0.3038110882442173,0.925853643569909,0.6581654876339614,0.3038110882442173,True
Test 142,Faults,1,-0.011093950286702623,,0.9936808350812671,,0.6977880058373255,1.0138328215886652,True,,0.5963493324731259,,,-0.29589282924394167,1,0.3022119941626745,1.9732814844937072,0.5852553821864234,0.3022119941626745,True
Test 143,Faults,1,-0.2646396496644323,,0.9815507181332125,,0.7142394243972899,1.0678137238935554,True,,0.7755498875783812,,,-0.26731129373592255,1,0.28576057560271007,2.713984901320398,0.5109102379139489,0.28576057560271007,True
Test 144,Faults,1,0.26402352272412094,,1.026217395725502,,0.6880728619507075,0.985784105370483,False,,0.38869183381999656,,,-0.3381445337747946,1,0.3119271380492925,1.2460981633427908,0.6527153565441175,0.3119271380492925,True
TOV 1,TOV,1,0.10064785656170852,,1.0056816673681153,,1.0501829001362832,0.826474887492263,False,,-0.27126347386852234,,,0.044501232768167975,1.18,0.1298170998637167,-2.089581989994365,-0.17061561730681382,0.1298170998637167,False
TOV 2,TOV,1,-0.15900565001142986,,0.9906758758720253,,1.036433119026959,1.0092120851309778,True,,-0.27157937277563665,,,0.04575724315493357,1.18,0.14356688097304104,-1.8916575392247588,-0.4305850227870665,0.14356688097304104,False
